Date,Open,Close,Volume,Date,SMA5,SMA20,SMA_signal,strat_return,benchmark
2019-02-15,229.0,227.0,22369799,2019-02-15,228.2,222.95,1,0.0,0.0
2019-02-18,229.0,230.0,16978916,2019-02-18,228.6,223.65,1,0.013215859030837107,0.013215859030837107
2019-02-19,230.0,229.0,16577023,2019-02-19,228.4,224.075,1,-0.004347826086956497,-0.004347826086956497
2019-02-20,231.5,234.5,30479710,2019-02-20,229.5,224.875,1,0.024017467248908186,0.024017467248908186
2019-02-21,235.5,236.5,33764489,2019-02-21,231.4,225.65,1,0.008528784648187626,0.008528784648187626
2019-02-22,235.5,236.5,22032163,2019-02-22,233.3,226.6,1,0.0,0.0
2019-02-25,237.5,238.0,24105138,2019-02-25,234.9,227.475,1,0.00634249471458781,0.00634249471458781
2019-02-26,239.0,239.5,24522789,2019-02-26,237.0,228.525,1,0.006302521008403339,0.006302521008403339
2019-02-27,238.5,239.0,35240889,2019-02-27,237.9,229.425,1,-0.0020876826722338038,-0.0020876826722338038
2019-03-04,239.5,235.5,39655513,2019-03-04,237.7,230.05,1,-0.014644351464435101,-0.014644351464435101
2019-03-05,234.0,233.0,22641407,2019-03-05,237.0,230.675,1,-0.010615711252653925,-0.010615711252653925
2019-03-06,235.0,234.0,20433226,2019-03-06,236.2,231.25,1,0.0042918454935623185,0.0042918454935623185
2019-03-07,235.0,234.0,17126192,2019-03-07,235.1,231.65,1,0.0,0.0
2019-03-08,231.0,230.0,22190659,2019-03-08,233.3,231.7,1,-0.017094017094017144,-0.017094017094017144
2019-03-11,228.0,230.5,23200793,2019-03-11,232.3,232.1,1,0.0021739130434783593,0.0021739130434783593
2019-03-12,233.0,235.5,23588085,2019-03-12,232.8,232.825,-1,-0.021691973969631295,0.021691973969631295
2019-03-13,234.0,237.0,20500195,2019-03-13,233.4,233.275,1,0.006369426751592355,0.006369426751592355
2019-03-14,239.0,234.5,17175356,2019-03-14,233.5,233.5,0,0.0,-0.010548523206751037
2019-03-15,237.0,239.0,33649729,2019-03-15,235.3,234.0,1,0.019189765458422103,0.019189765458422103
2019-03-18,239.5,241.0,26856532,2019-03-18,237.4,234.7,1,0.008368200836819994,0.008368200836819994
2019-03-19,239.0,240.5,14479009,2019-03-19,238.4,235.375,1,-0.0020746887966804906,-0.0020746887966804906
2019-03-20,242.0,242.0,22975971,2019-03-20,239.4,235.975,1,0.006237006237006293,0.006237006237006293
2019-03-21,242.5,245.5,26179502,2019-03-21,241.6,236.8,1,0.01446280991735538,0.01446280991735538
2019-03-22,248.0,248.5,22931467,2019-03-22,243.5,237.5,1,0.012219959266802416,0.012219959266802416
2019-03-25,240.5,241.5,19211254,2019-03-25,243.6,237.75,1,-0.028169014084507005,-0.028169014084507005
2019-03-26,243.0,244.0,19920170,2019-03-26,244.3,238.125,1,0.010351966873705987,0.010351966873705987
2019-03-27,242.0,241.5,22590089,2019-03-27,244.2,238.3,1,-0.010245901639344246,-0.010245901639344246
2019-03-28,240.5,242.0,13933054,2019-03-28,243.5,238.425,1,0.0020703933747412417,0.0020703933747412417
2019-03-29,243.0,245.5,28220810,2019-03-29,242.9,238.75,1,0.01446280991735538,0.01446280991735538
2019-04-01,251.0,245.5,35330656,2019-04-01,243.7,239.25,1,0.0,0.0
2019-04-02,249.5,246.0,24105053,2019-04-02,244.1,239.9,1,0.0020366598778003286,0.0020366598778003286
2019-04-03,249.0,246.5,24945323,2019-04-03,245.1,240.525,1,0.00203252032520318,0.00203252032520318
2019-04-08,251.0,253.0,45184821,2019-04-08,247.3,241.475,1,0.026369168356997985,0.026369168356997985
2019-04-09,253.0,254.0,22355674,2019-04-09,249.0,242.675,1,0.0039525691699604515,0.0039525691699604515
2019-04-10,253.0,254.0,25849934,2019-04-10,250.7,243.85,1,0.0,0.0
2019-04-11,253.0,252.0,24896840,2019-04-11,251.9,244.675,1,-0.007874015748031482,-0.007874015748031482
2019-04-12,251.5,252.0,13548148,2019-04-12,253.0,245.425,1,0.0,0.0
2019-04-15,255.0,255.5,17192002,2019-04-15,253.5,246.475,1,0.01388888888888884,0.01388888888888884
2019-04-16,257.0,257.0,19652648,2019-04-16,254.1,247.375,1,0.005870841487279899,0.005870841487279899
2019-04-17,260.0,261.5,37864191,2019-04-17,255.6,248.4,1,0.017509727626459082,0.017509727626459082
2019-04-18,264.0,264.5,38006795,2019-04-18,258.1,249.6,1,0.011472275334607929,0.011472275334607929
2019-04-19,269.0,264.5,44658699,2019-04-19,260.6,250.725,1,0.0,0.0
2019-04-22,266.5,266.0,24967393,2019-04-22,262.7,251.75,1,0.005671077504725952,0.005671077504725952
2019-04-23,266.5,268.0,25336847,2019-04-23,264.9,252.725,1,0.007518796992481258,0.007518796992481258
2019-04-24,270.0,269.0,26449755,2019-04-24,266.4,254.1,1,0.003731343283582156,0.003731343283582156
2019-04-25,268.5,267.5,32386724,2019-04-25,267.0,255.275,1,-0.005576208178438624,-0.005576208178438624
2019-04-26,262.0,260.0,47518804,2019-04-26,266.1,256.2,1,-0.028037383177570097,-0.028037383177570097
2019-04-29,260.0,259.5,31126618,2019-04-29,264.8,257.075,1,-0.0019230769230769162,-0.0019230769230769162
2019-04-30,260.0,259.0,33799419,2019-04-30,263.0,257.75,1,-0.0019267822736031004,-0.0019267822736031004
2019-05-02,261.5,259.0,27091394,2019-05-02,261.0,258.425,1,0.0,0.0
2019-05-03,262.0,265.0,29840246,2019-05-03,260.5,259.375,1,0.02316602316602312,0.02316602316602312
2019-05-06,260.0,259.0,32823187,2019-05-06,260.3,260.0,1,-0.02264150943396226,-0.02264150943396226
2019-05-07,259.5,262.5,25686126,2019-05-07,260.9,260.475,1,0.013513513513513598,0.013513513513513598
2019-05-08,260.0,260.0,25542364,2019-05-08,261.1,260.775,1,-0.00952380952380949,-0.00952380952380949
2019-05-09,259.5,256.5,33587574,2019-05-09,260.6,260.9,-1,0.013461538461538414,-0.013461538461538414
2019-05-10,257.0,256.0,18617212,2019-05-10,258.8,261.1,0,0.0,-0.0019493177387914784
2019-05-13,253.0,250.5,28284535,2019-05-13,257.1,261.025,0,0.0,-0.021484375
2019-05-14,247.5,248.5,45055708,2019-05-14,254.3,260.675,0,0.0,-0.007984031936127733
2019-05-15,251.0,249.0,36825479,2019-05-15,252.1,260.275,0,0.0,0.002012072434607548
2019-05-16,248.5,247.0,29713519,2019-05-16,250.2,259.55,0,0.0,-0.008032128514056214
2019-05-17,249.0,241.5,38647856,2019-05-17,247.3,258.4,0,0.0,-0.022267206477732837
2019-05-20,242.5,238.0,39157661,2019-05-20,244.8,257.075,0,0.0,-0.01449275362318836
2019-05-21,233.5,234.0,80042775,2019-05-21,241.9,255.475,0,0.0,-0.01680672268907568
2019-05-22,236.5,238.0,34622034,2019-05-22,239.7,253.975,0,0.0,0.017094017094017033
2019-05-23,233.5,230.0,58752627,2019-05-23,236.3,252.025,0,0.0,-0.03361344537815125
2019-05-24,230.0,233.0,36000789,2019-05-24,234.6,250.3,0,0.0,0.01304347826086949
2019-05-27,234.0,231.0,35562033,2019-05-27,233.2,248.85,0,0.0,-0.008583690987124415
2019-05-28,232.0,230.5,95240033,2019-05-28,232.5,247.4,0,0.0,-0.0021645021645021467
2019-05-29,228.0,229.5,26533236,2019-05-29,230.8,245.925,0,0.0,-0.004338394793926281
2019-05-30,230.0,231.0,28500328,2019-05-30,231.0,244.525,0,0.0,0.006535947712418277
2019-05-31,232.0,235.5,46070338,2019-05-31,231.5,243.05,0,0.0,0.01948051948051943
2019-06-03,235.5,238.0,31054092,2019-06-03,232.9,242.0,0,0.0,0.010615711252653925
2019-06-04,237.5,233.0,24443428,2019-06-04,233.4,240.525,0,0.0,-0.021008403361344574
2019-06-05,238.0,235.0,29139584,2019-06-05,234.5,239.275,0,0.0,0.008583690987124415
2019-06-06,231.5,232.0,34651731,2019-06-06,234.7,238.05,0,0.0,-0.012765957446808529
2019-06-10,237.5,240.0,35373888,2019-06-10,235.6,237.25,0,0.0,0.034482758620689724
2019-06-11,240.0,244.5,31965670,2019-06-11,236.9,236.95,0,0.0,0.018750000000000044
2019-06-12,244.5,246.0,29675556,2019-06-12,239.5,236.825,1,0.006134969325153339,0.006134969325153339
2019-06-13,242.5,240.0,32981724,2019-06-13,240.5,236.375,1,-0.024390243902439046,-0.024390243902439046
2019-06-14,238.5,236.0,31951556,2019-06-14,241.3,235.825,1,-0.01666666666666672,-0.01666666666666672
2019-06-17,231.5,233.0,51017012,2019-06-17,239.9,235.4,1,-0.012711864406779627,-0.012711864406779627
2019-06-18,234.0,235.5,28578087,2019-06-18,238.1,235.275,1,0.010729613733905685,0.010729613733905685
2019-06-19,242.5,244.0,50164372,2019-06-19,237.7,235.775,1,0.03609341825902335,0.03609341825902335
2019-06-20,242.0,245.0,37836291,2019-06-20,238.7,236.125,1,0.004098360655737654,0.004098360655737654
2019-06-21,248.0,248.5,61164304,2019-06-21,241.2,237.05,1,0.014285714285714235,0.014285714285714235
2019-06-24,241.0,241.0,43300507,2019-06-24,242.8,237.45,1,-0.030181086519114664,-0.030181086519114664
2019-06-25,241.0,238.5,28559283,2019-06-25,243.4,237.825,1,-0.010373443983402453,-0.010373443983402453
2019-06-26,235.0,234.5,27607041,2019-06-26,241.5,238.025,1,-0.016771488469601636,-0.016771488469601636
2019-06-27,236.0,240.5,42007834,2019-06-27,240.6,238.575,1,0.02558635394456288,0.02558635394456288
2019-06-28,241.5,239.0,25962203,2019-06-28,238.7,238.975,-1,0.006237006237006182,-0.006237006237006182
2019-07-01,245.5,248.5,66307875,2019-07-01,240.2,239.625,1,0.03974895397489542,0.03974895397489542
2019-07-02,249.5,249.0,24181202,2019-07-02,242.3,240.175,1,0.002012072434607548,0.002012072434607548
2019-07-03,244.0,242.5,29449774,2019-07-03,243.9,240.65,1,-0.026104417670682722,-0.026104417670682722
2019-07-04,244.5,244.0,17481240,2019-07-04,244.6,241.1,1,0.006185567010309256,0.006185567010309256
2019-07-05,244.5,243.0,22867074,2019-07-05,245.4,241.65,1,-0.004098360655737654,-0.004098360655737654
2019-07-08,240.0,242.5,27787909,2019-07-08,244.2,241.775,1,-0.002057613168724326,-0.002057613168724326
2019-07-09,241.5,242.0,16418987,2019-07-09,242.8,241.65,1,-0.0020618556701030855,-0.0020618556701030855
2019-07-10,243.0,247.0,23812131,2019-07-10,243.7,241.7,1,0.02066115702479343,0.02066115702479343
2019-07-11,250.0,250.0,31160289,2019-07-11,244.9,242.2,1,0.012145748987854255,0.012145748987854255
2019-07-12,252.0,250.5,23479432,2019-07-12,246.4,242.925,1,0.0020000000000000018,0.0020000000000000018
2019-07-15,251.0,254.5,29727300,2019-07-15,248.8,244.0,1,0.015968063872255467,0.015968063872255467
2019-07-16,254.0,256.0,21361249,2019-07-16,251.6,245.025,1,0.005893909626718985,0.005893909626718985
2019-07-17,254.0,252.0,25573648,2019-07-17,252.6,245.425,1,-0.015625,-0.015625
2019-07-18,252.0,254.0,20842575,2019-07-18,253.4,245.875,1,0.007936507936507908,0.007936507936507908
2019-07-19,259.5,259.0,59709798,2019-07-19,255.1,246.4,1,0.019685039370078705,0.019685039370078705
2019-07-22,263.0,264.0,31522639,2019-07-22,257.0,247.55,1,0.019305019305019266,0.019305019305019266
2019-07-23,265.5,264.0,29273223,2019-07-23,258.6,248.825,1,0.0,0.0
2019-07-24,266.5,265.0,23734039,2019-07-24,261.2,250.35,1,0.0037878787878788955,0.0037878787878788955
2019-07-25,264.0,265.0,30433545,2019-07-25,263.4,251.575,1,0.0,0.0
2019-07-26,261.0,261.0,20438071,2019-07-26,263.8,252.675,1,-0.015094339622641506,-0.015094339622641506
2019-07-29,260.0,261.0,17509320,2019-07-29,263.2,253.3,1,0.0,0.0
2019-07-30,262.5,260.0,22670612,2019-07-30,262.4,253.85,1,-0.003831417624521105,-0.003831417624521105
2019-07-31,260.0,259.5,31635601,2019-07-31,261.3,254.7,1,-0.0019230769230769162,-0.0019230769230769162
2019-08-01,257.5,256.5,30017526,2019-08-01,259.6,255.325,1,-0.011560693641618491,-0.011560693641618491
2019-08-02,252.0,251.5,54021644,2019-08-02,257.7,255.75,1,-0.01949317738791423,-0.01949317738791423
2019-08-05,251.0,246.5,51535721,2019-08-05,254.8,255.95,-1,0.01988071570576544,-0.01988071570576544
2019-08-06,240.0,248.5,58625879,2019-08-06,252.5,256.275,0,0.0,0.008113590263691739
2019-08-07,250.0,248.0,29435460,2019-08-07,250.2,256.325,0,0.0,-0.002012072434607659
2019-08-08,248.0,253.5,29725266,2019-08-08,249.6,256.5,0,0.0,0.022177419354838745
2019-08-12,254.5,251.0,21794603,2019-08-12,249.5,256.525,0,0.0,-0.009861932938856066
2019-08-13,249.0,246.5,23121107,2019-08-13,249.5,256.125,0,0.0,-0.017928286852589626
2019-08-14,252.5,249.5,35216703,2019-08-14,249.7,255.8,0,0.0,0.012170385395537497
2019-08-15,247.0,248.0,27624412,2019-08-15,249.7,255.6,0,0.0,-0.006012024048096198
2019-08-16,249.5,250.0,25370715,2019-08-16,249.0,255.4,0,0.0,0.008064516129032251
2019-08-19,251.5,252.0,24060514,2019-08-19,249.2,255.05,0,0.0,0.008000000000000007
2019-08-20,254.0,254.5,19960494,2019-08-20,250.8,254.575,0,0.0,0.009920634920634885
2019-08-21,254.5,254.5,20269296,2019-08-21,251.8,254.1,0,0.0,0.0
2019-08-22,257.0,254.0,21900840,2019-08-22,253.0,253.55,0,0.0,-0.0019646365422396617
2019-08-23,253.5,254.0,14166877,2019-08-23,253.8,253.0,1,0.0,0.0
2019-08-26,249.0,248.5,31678620,2019-08-26,253.1,252.375,1,-0.021653543307086576,-0.021653543307086576
2019-08-27,250.5,250.0,50234951,2019-08-27,252.2,251.825,1,0.006036217303822866,0.006036217303822866
2019-08-28,250.5,252.0,15132882,2019-08-28,251.7,251.425,1,0.008000000000000007,0.008000000000000007
2019-08-29,253.0,254.0,19587767,2019-08-29,251.7,251.15,1,0.007936507936507908,0.007936507936507908
2019-08-30,256.5,259.0,35184201,2019-08-30,252.7,251.275,1,0.019685039370078705,0.019685039370078705
2019-09-02,258.0,257.5,14614854,2019-09-02,254.5,251.575,1,-0.00579150579150578,-0.00579150579150578
2019-09-03,256.5,254.0,25762495,2019-09-03,255.3,251.95,1,-0.013592233009708687,-0.013592233009708687
2019-09-04,254.0,257.5,22540733,2019-09-04,256.4,252.4,1,0.013779527559055094,0.013779527559055094
2019-09-05,263.0,263.0,48791728,2019-09-05,258.2,253.15,1,0.021359223300970953,0.021359223300970953
2019-09-06,265.0,263.5,25408515,2019-09-06,259.1,253.65,1,0.0019011406844107182,0.0019011406844107182
2019-09-10,263.5,261.5,29308866,2019-09-10,259.9,254.175,1,-0.007590132827324458,-0.007590132827324458
2019-09-11,264.0,263.0,36196015,2019-09-11,261.7,255.0,1,0.005736137667303964,0.005736137667303964
2019-09-12,265.0,262.5,26017293,2019-09-12,262.7,255.65,1,-0.0019011406844106071,-0.0019011406844106071
2019-09-16,262.0,265.5,32573966,2019-09-16,263.2,256.525,1,0.011428571428571344,0.011428571428571344
2019-09-17,266.5,265.0,27600844,2019-09-17,263.5,257.275,1,-0.0018832391713747842,-0.0018832391713747842
2019-09-18,267.0,267.0,47684759,2019-09-18,264.6,258.025,1,0.007547169811320753,0.007547169811320753
2019-09-19,268.0,265.0,25233567,2019-09-19,265.0,258.55,1,-0.0074906367041198685,-0.0074906367041198685
2019-09-20,266.0,264.0,43868865,2019-09-20,265.3,259.025,1,-0.0037735849056603765,-0.0037735849056603765
2019-09-23,264.0,264.0,13093208,2019-09-23,265.0,259.525,1,0.0,0.0
2019-09-24,263.5,265.0,24244943,2019-09-24,265.0,260.075,1,0.0037878787878788955,0.0037878787878788955
2019-09-25,262.5,266.0,21003163,2019-09-25,264.8,260.95,1,0.0037735849056603765,0.0037735849056603765
2019-09-26,269.0,268.0,29940103,2019-09-26,265.4,261.85,1,0.007518796992481258,0.007518796992481258
2019-09-27,271.5,272.0,41235817,2019-09-27,267.0,262.85,1,0.014925373134328401,0.014925373134328401
2019-10-01,273.0,280.0,71743890,2019-10-01,270.2,264.15,1,0.02941176470588225,0.02941176470588225
2019-10-02,280.0,279.5,29295953,2019-10-02,273.1,265.175,1,-0.0017857142857142794,-0.0017857142857142794
2019-10-03,274.0,276.5,31890864,2019-10-03,275.2,266.125,1,-0.01073345259391767,-0.01073345259391767
2019-10-04,279.5,276.5,35169613,2019-10-04,276.9,267.25,1,0.0,0.0
2019-10-07,279.0,278.0,17510230,2019-10-07,278.1,268.275,1,0.005424954792043302,0.005424954792043302
2019-10-08,283.5,286.5,35278551,2019-10-08,279.4,269.45,1,0.030575539568345356,0.030575539568345356
2019-10-09,283.5,282.0,34777456,2019-10-09,279.9,270.375,1,-0.015706806282722474,-0.015706806282722474
2019-10-14,291.5,290.0,46683517,2019-10-14,282.6,271.8,1,0.028368794326241176,0.028368794326241176
2019-10-15,293.5,293.5,38018567,2019-10-15,286.0,273.325,1,0.012068965517241459,0.012068965517241459
2019-10-16,298.0,296.5,40297144,2019-10-16,289.7,275.025,1,0.010221465076660996,0.010221465076660996
2019-10-17,295.0,293.5,40271938,2019-10-17,291.1,276.425,1,-0.010118043844856706,-0.010118043844856706
2019-10-18,293.0,293.0,45102984,2019-10-18,293.3,277.825,1,-0.0017035775127768327,-0.0017035775127768327
2019-10-21,291.0,290.0,34634365,2019-10-21,293.3,278.975,1,-0.010238907849829393,-0.010238907849829393
2019-10-22,292.5,294.0,26005020,2019-10-22,293.4,280.425,1,0.01379310344827589,0.01379310344827589
2019-10-23,293.5,293.0,28675408,2019-10-23,292.7,281.875,1,-0.003401360544217691,-0.003401360544217691
2019-10-24,294.5,293.0,29040827,2019-10-24,292.6,283.325,1,0.0,0.0
2019-10-25,294.5,293.5,22682711,2019-10-25,292.7,284.75,1,0.0017064846416381396,0.0017064846416381396
2019-10-28,295.0,294.5,20076561,2019-10-28,293.6,286.175,1,0.0034071550255536653,0.0034071550255536653
2019-10-29,297.0,298.5,36682131,2019-10-29,294.5,287.7,1,0.013582342954159499,0.013582342954159499
2019-10-30,298.5,299.5,32370342,2019-10-30,295.8,289.075,1,0.003350083752093891,0.003350083752093891
2019-10-31,300.0,298.5,40944514,2019-10-31,296.9,290.0,1,-0.0033388981636059967,-0.0033388981636059967
2019-11-01,299.5,299.0,30121678,2019-11-01,298.0,290.975,1,0.0016750418760469454,0.0016750418760469454
2019-11-04,302.5,307.0,44899671,2019-11-04,300.5,292.5,1,0.026755852842809347,0.026755852842809347
2019-11-05,307.5,310.5,32201184,2019-11-05,302.9,294.2,1,0.01140065146579805,0.01140065146579805
2019-11-06,309.0,311.0,22149743,2019-11-06,305.2,295.85,1,0.0016103059581320522,0.0016103059581320522
2019-11-07,310.0,309.0,28291659,2019-11-07,307.3,296.975,1,-0.006430868167202619,-0.006430868167202619
2019-11-08,308.5,305.5,25651542,2019-11-08,308.6,298.15,1,-0.01132686084142398,-0.01132686084142398
2019-11-11,305.0,301.0,35165583,2019-11-11,307.4,298.7,1,-0.014729950900163713,-0.014729950900163713
2019-11-12,302.5,305.0,17540708,2019-11-12,306.3,299.275,1,0.013289036544850585,0.013289036544850585
2019-11-13,303.0,304.0,18172438,2019-11-13,304.9,299.65,1,-0.003278688524590123,-0.003278688524590123
2019-11-14,304.5,303.5,15734835,2019-11-14,303.8,300.15,1,-0.00164473684210531,-0.00164473684210531
2019-11-15,305.5,307.0,28848445,2019-11-15,304.1,300.85,1,0.011532125205930832,0.011532125205930832
2019-11-18,308.5,311.0,18691325,2019-11-18,306.1,301.9,1,0.013029315960912058,0.013029315960912058
2019-11-19,312.5,315.0,31634197,2019-11-19,308.1,302.95,1,0.012861736334405238,0.012861736334405238
2019-11-20,314.0,313.5,22387973,2019-11-20,310.0,303.975,1,-0.004761904761904745,-0.004761904761904745
2019-11-21,309.5,311.0,28108833,2019-11-21,311.5,304.875,1,-0.00797448165869219,-0.00797448165869219
2019-11-22,310.0,309.0,24737984,2019-11-22,311.9,305.65,1,-0.006430868167202619,-0.006430868167202619
2019-11-25,310.5,307.0,19530177,2019-11-25,311.1,306.275,1,-0.006472491909385147,-0.006472491909385147
2019-11-26,310.0,307.0,101224622,2019-11-26,309.5,306.7,1,0.0,0.0
2019-11-27,307.5,311.0,18467648,2019-11-27,309.0,307.275,1,0.013029315960912058,0.013029315960912058
2019-11-28,310.0,309.5,19077982,2019-11-28,308.7,307.825,1,-0.004823151125401881,-0.004823151125401881
2019-11-29,309.0,305.0,30963561,2019-11-29,307.9,308.125,-1,0.014539579967689842,-0.014539579967689842
2019-12-02,307.0,307.5,24016807,2019-12-02,308.0,308.15,0,0.0,0.008196721311475308
2019-12-03,305.0,307.0,24690319,2019-12-03,308.0,307.975,1,-0.001626016260162566,-0.001626016260162566
2019-12-04,305.0,306.0,25492686,2019-12-04,307.0,307.725,-1,0.0032573289902280145,-0.0032573289902280145
2019-12-05,309.0,312.0,34521842,2019-12-05,307.5,307.875,0,0.0,0.019607843137254832
2019-12-06,315.0,313.0,17695703,2019-12-06,309.1,308.25,1,0.0032051282051281937,0.0032051282051281937
2019-12-09,314.0,316.0,23256081,2019-12-09,310.8,309.0,1,0.009584664536741228,0.009584664536741228
2019-12-10,315.0,313.5,20570594,2019-12-10,312.1,309.425,1,-0.007911392405063333,-0.007911392405063333
2019-12-11,314.0,319.0,31223148,2019-12-11,314.7,310.175,1,0.01754385964912286,0.01754385964912286
2019-12-12,325.0,331.5,52742851,2019-12-12,318.6,311.575,1,0.03918495297805635,0.03918495297805635
2019-12-13,340.0,339.0,58198939,2019-12-13,323.8,313.175,1,0.02262443438914019,0.02262443438914019
2019-12-16,336.5,336.0,102188,2019-12-16,327.8,314.425,1,-0.008849557522123908,-0.008849557522123908
2019-12-17,335.0,345.0,40813458,2019-12-17,334.1,315.925,1,0.02678571428571419,0.02678571428571419
2019-12-18,341.5,344.5,39682841,2019-12-18,339.2,317.475,1,-0.0014492753623188692,-0.0014492753623188692
2019-12-19,340.0,335.0,54888012,2019-12-19,339.9,318.675,1,-0.027576197387518153,-0.027576197387518153
2019-12-20,332.0,329.0,86280459,2019-12-20,337.9,319.675,1,-0.017910447761193993,-0.017910447761193993
2019-12-23,329.5,334.0,26639340,2019-12-23,337.5,321.025,1,0.015197568389057725,0.015197568389057725
2019-12-24,334.0,332.0,13488907,2019-12-24,334.9,322.275,1,-0.005988023952095856,-0.005988023952095856
2019-12-25,332.0,333.0,12262954,2019-12-25,332.6,323.375,1,0.003012048192771122,0.003012048192771122
2019-12-26,333.0,333.0,11427884,2019-12-26,332.2,324.55,1,0.0,0.0
2019-12-27,335.0,338.0,16677806,2019-12-27,334.0,326.2,1,0.01501501501501501,0.01501501501501501
2019-12-30,338.0,334.5,21531263,2019-12-30,334.1,327.55,1,-0.010355029585798814,-0.010355029585798814
2019-12-31,331.0,331.0,22890517,2019-12-31,333.9,328.75,1,-0.010463378176382654,-0.010463378176382654
2020-01-02,332.5,339.0,31754120,2020-01-02,335.1,330.4,1,0.024169184290030232,0.024169184290030232
2020-01-03,344.0,339.5,41811268,2020-01-03,336.4,331.775,1,0.001474926253687281,0.001474926253687281
2020-01-06,333.0,332.0,45343057,2020-01-06,335.2,332.725,1,-0.022091310751104598,-0.022091310751104598
2020-01-07,332.5,329.5,50879181,2020-01-07,334.2,333.4,1,-0.0075301204819276935,-0.0075301204819276935
2020-01-08,325.0,329.5,37567748,2020-01-08,333.9,334.2,-1,-0.0,0.0
2020-01-09,335.0,337.5,31481504,2020-01-09,333.6,335.125,0,0.0,0.02427921092564489
2020-01-10,340.5,339.5,27032115,2020-01-10,333.6,335.525,0,0.0,0.00592592592592589
2020-01-13,342.0,341.5,30663332,2020-01-13,335.5,335.65,0,0.0,0.00589101620029453
2020-01-14,345.5,346.0,30223993,2020-01-14,338.8,336.15,1,0.013177159590043841,0.013177159590043841
2020-01-15,345.0,340.0,47434274,2020-01-15,340.9,335.9,1,-0.017341040462427793,-0.017341040462427793
2020-01-16,330.0,334.5,55211420,2020-01-16,340.3,335.4,1,-0.016176470588235348,-0.016176470588235348
2020-01-17,334.0,333.0,52060097,2020-01-17,339.0,335.3,1,-0.004484304932735439,-0.004484304932735439
2020-01-20,334.0,333.0,32658203,2020-01-20,337.3,335.5,1,0.0,0.0
2020-01-30,326.0,316.5,125451049,2020-01-30,331.4,334.625,-1,0.0495495495495496,-0.0495495495495496
2020-01-31,323.0,320.0,62526055,2020-01-31,327.4,334.025,0,0.0,0.011058451816745585
2020-02-03,315.0,315.0,59560849,2020-02-03,323.5,333.125,0,0.0,-0.015625
2020-02-04,336.5,325.0,51890496,2020-02-04,321.9,332.725,0,0.0,0.031746031746031855
2020-02-05,329.0,327.5,36601453,2020-02-05,320.8,332.2,0,0.0,0.007692307692307665
2020-02-06,329.5,332.5,29267094,2020-02-06,324.0,332.1,0,0.0,0.01526717557251911
2020-02-07,330.0,328.0,28798327,2020-02-07,325.6,331.95,0,0.0,-0.013533834586466176
2020-02-10,321.5,327.5,30632424,2020-02-10,328.1,331.375,0,0.0,-0.0015243902439023849
2020-02-11,330.5,331.5,27524935,2020-02-11,329.4,330.975,0,0.0,0.012213740458015376
2020-02-12,333.5,335.0,37612639,2020-02-12,330.9,331.125,0,0.0,0.010558069381598756
2020-02-13,338.0,335.0,22757021,2020-02-13,331.4,331.4,0,0.0,0.0
2020-02-14,337.0,335.0,16933683,2020-02-14,332.8,331.675,1,0.0,0.0
2020-02-17,331.5,331.5,15937079,2020-02-17,333.6,331.375,1,-0.010447761194029903,-0.010447761194029903
2020-02-18,324.5,322.0,61825604,2020-02-18,331.7,330.5,1,-0.02865761689291102,-0.02865761689291102
2020-02-19,322.5,326.5,38781218,2020-02-19,330.0,329.75,1,0.013975155279503104,0.013975155279503104
2020-02-20,328.0,325.5,27011736,2020-02-20,328.1,328.725,-1,0.003062787136294043,-0.003062787136294043
2020-02-21,325.5,325.0,22813534,2020-02-21,326.1,327.975,0,0.0,-0.001536098310291889
2020-02-24,319.5,320.0,41693680,2020-02-24,323.8,327.25,0,0.0,-0.01538461538461533
2020-02-25,320.0,322.0,36195011,2020-02-25,323.8,326.7,0,0.0,0.006250000000000089
2020-02-26,317.0,318.5,60479362,2020-02-26,322.2,325.975,0,0.0,-0.010869565217391353
2020-02-27,319.0,316.0,61250927,2020-02-27,320.3,325.95,0,0.0,-0.00784929356357933
2020-03-02,308.0,311.0,79912942,2020-03-02,317.5,325.5,0,0.0,-0.015822784810126556
2020-03-03,318.5,317.5,49679411,2020-03-03,317.0,325.625,0,0.0,0.020900321543408262
2020-03-04,322.0,320.5,42941146,2020-03-04,316.7,325.4,0,0.0,0.009448818897637823
2020-03-05,325.0,323.0,37861525,2020-03-05,317.6,325.175,0,0.0,0.007800312012480548
2020-03-06,320.0,315.0,51546760,2020-03-06,317.4,324.3,0,0.0,-0.024767801857585092
2020-03-09,307.5,305.5,87871277,2020-03-09,316.3,323.175,0,0.0,-0.030158730158730163
2020-03-10,301.5,307.0,71950130,2020-03-10,314.2,322.15,0,0.0,0.004909983633387904
2020-03-11,309.0,302.0,62216710,2020-03-11,310.5,320.675,0,0.0,-0.016286644951140072
2020-03-12,299.0,294.0,113527351,2020-03-12,304.7,318.625,0,0.0,-0.026490066225165587
2020-03-13,275.0,290.0,149995148,2020-03-13,299.7,316.375,0,0.0,-0.013605442176870763
2020-03-16,285.0,276.5,103873228,2020-03-16,293.9,313.45,0,0.0,-0.04655172413793107
2020-03-17,265.0,268.0,121323651,2020-03-17,286.1,310.275,0,0.0,-0.030741410488245968
2020-03-18,269.5,260.0,117437643,2020-03-18,277.7,307.175,0,0.0,-0.02985074626865669
2020-03-19,252.0,248.0,160811697,2020-03-19,268.5,303.25,0,0.0,-0.0461538461538461
